,country,year,sex,age,suicides_no,population,suicides/100k pop,country-year,HDI for year,gdp_for_year ($),gdp_per_capita ($),generation
15264,Lithuania,2013,male,15-24 years,96,203647,47.14,Lithuania2013,0.8370000000000001,"46,417,340,375",16538,Millenials
15265,Lithuania,2013,female,75+ years,40,186711,21.42,Lithuania2013,0.8370000000000001,"46,417,340,375",16538,Silent
15266,Lithuania,2013,female,35-54 years,75,442140,16.96,Lithuania2013,0.8370000000000001,"46,417,340,375",16538,Generation X
15267,Lithuania,2013,female,25-34 years,22,182444,12.06,Lithuania2013,0.8370000000000001,"46,417,340,375",16538,Millenials
15268,Lithuania,2013,female,55-74 years,41,380096,10.79,Lithuania2013,0.8370000000000001,"46,417,340,375",16538,Boomers
15269,Lithuania,2013,female,15-24 years,17,192772,8.82,Lithuania2013,0.8370000000000001,"46,417,340,375",16538,Millenials
15270,Lithuania,2013,female,5-14 years,3,137471,2.18,Lithuania2013,0.8370000000000001,"46,417,340,375",16538,Generation Z
15271,Lithuania,2013,male,5-14 years,2,144800,1.38,Lithuania2013,0.8370000000000001,"46,417,340,375",16538,Generation Z
15272,Lithuania,2014,male,75+ years,72,78763,91.41,Lithuania2014,0.8390000000000001,"48,516,371,721",17442,Silent
15273,Lithuania,2014,male,35-54 years,309,396758,77.88,Lithuania2014,0.8390000000000001,"48,516,371,721",17442,Generation X
15274,Lithuania,2014,male,55-74 years,204,269618,75.66,Lithuania2014,0.8390000000000001,"48,516,371,721",17442,Boomers
15275,Lithuania,2014,male,25-34 years,94,189300,49.66,Lithuania2014,0.8390000000000001,"48,516,371,721",17442,Millenials
15276,Lithuania,2014,male,15-24 years,88,197504,44.56,Lithuania2014,0.8390000000000001,"48,516,371,721",17442,Millenials
15277,Lithuania,2014,female,75+ years,45,189437,23.75,Lithuania2014,0.8390000000000001,"48,516,371,721",17442,Silent
15278,Lithuania,2014,female,55-74 years,47,383128,12.27,Lithuania2014,0.8390000000000001,"48,516,371,721",17442,Boomers
15279,Lithuania,2014,female,35-54 years,43,431495,9.97,Lithuania2014,0.8390000000000001,"48,516,371,721",17442,Generation X
15280,Lithuania,2014,female,15-24 years,12,186406,6.44,Lithuania2014,0.8390000000000001,"48,516,371,721",17442,Millenials
15281,Lithuania,2014,female,25-34 years,11,182183,6.04,Lithuania2014,0.8390000000000001,"48,516,371,721",17442,Millenials
15282,Lithuania,2014,female,5-14 years,3,135051,2.22,Lithuania2014,0.8390000000000001,"48,516,371,721",17442,Generation Z
15283,Lithuania,2014,male,5-14 years,2,141934,1.41,Lithuania2014,0.8390000000000001,"48,516,371,721",17442,Generation Z
15284,Lithuania,2015,male,75+ years,67,79672,84.09,Lithuania2015,,"41,508,609,233",15073,Silent
15285,Lithuania,2015,male,55-74 years,216,273776,78.9,Lithuania2015,,"41,508,609,233",15073,Boomers
15286,Lithuania,2015,male,35-54 years,275,387255,71.01,Lithuania2015,,"41,508,609,233",15073,Generation X
15287,Lithuania,2015,male,25-34 years,101,190800,52.94,Lithuania2015,,"41,508,609,233",15073,Millenials
15288,Lithuania,2015,male,15-24 years,66,188903,34.94,Lithuania2015,,"41,508,609,233",15073,Millenials
15289,Lithuania,2015,female,75+ years,38,191358,19.86,Lithuania2015,,"41,508,609,233",15073,Silent
15290,Lithuania,2015,female,55-74 years,55,386892,14.22,Lithuania2015,,"41,508,609,233",15073,Boomers
15291,Lithuania,2015,female,35-54 years,46,419841,10.96,Lithuania2015,,"41,508,609,233",15073,Generation X
15292,Lithuania,2015,female,25-34 years,17,182926,9.29,Lithuania2015,,"41,508,609,233",15073,Millenials
15293,Lithuania,2015,female,15-24 years,10,178882,5.59,Lithuania2015,,"41,508,609,233",15073,Millenials
15294,Lithuania,2015,female,5-14 years,3,133506,2.25,Lithuania2015,,"41,508,609,233",15073,Generation Z
15295,Lithuania,2015,male,5-14 years,2,140115,1.43,Lithuania2015,,"41,508,609,233",15073,Generation Z
15558,Luxembourg,2006,male,75+ years,8,10878,73.54,Luxembourg2006,,"42,414,308,117",95351,Silent
15559,Luxembourg,2006,male,35-54 years,22,75006,29.33,Luxembourg2006,,"42,414,308,117",95351,Boomers
15560,Luxembourg,2006,male,55-74 years,10,41414,24.15,Luxembourg2006,,"42,414,308,117",95351,Silent
15561,Luxembourg,2006,female,35-54 years,12,72885,16.46,Luxembourg2006,,"42,414,308,117",95351,Boomers
15562,Luxembourg,2006,male,15-24 years,4,28509,14.03,Luxembourg2006,,"42,414,308,117",95351,Millenials
15563,Luxembourg,2006,female,55-74 years,4,43289,9.24,Luxembourg2006,,"42,414,308,117",95351,Silent
15564,Luxembourg,2006,male,25-34 years,3,33484,8.96,Luxembourg2006,,"42,414,308,117",95351,Generation X
15565,Luxembourg,2006,female,75+ years,1,19651,5.09,Luxembourg2006,,"42,414,308,117",95351,Silent
15566,Luxembourg,2006,female,25-34 years,1,33421,2.99,Luxembourg2006,,"42,414,308,117",95351,Generation X
15567,Luxembourg,2006,female,15-24 years,0,27217,0.0,Luxembourg2006,,"42,414,308,117",95351,Millenials
15568,Luxembourg,2006,female,5-14 years,0,28857,0.0,Luxembourg2006,,"42,414,308,117",95351,Millenials
15569,Luxembourg,2006,male,5-14 years,0,30210,0.0,Luxembourg2006,,"42,414,308,117",95351,Millenials
15570,Luxembourg,2007,male,55-74 years,14,42200,33.18,Luxembourg2007,,"50,888,134,410",112581,Silent
15571,Luxembourg,2007,male,35-54 years,25,76346,32.75,Luxembourg2007,,"50,888,134,410",112581,Boomers
15572,Luxembourg,2007,male,25-34 years,9,33901,26.55,Luxembourg2007,,"50,888,134,410",112581,Generation X
15573,Luxembourg,2007,male,75+ years,3,11340,26.46,Luxembourg2007,,"50,888,134,410",112581,Silent
15574,Luxembourg,2007,female,55-74 years,10,43834,22.81,Luxembourg2007,,"50,888,134,410",112581,Silent
15575,Luxembourg,2007,female,35-54 years,9,74214,12.13,Luxembourg2007,,"50,888,134,410",112581,Boomers
15576,Luxembourg,2007,female,75+ years,2,20040,9.98,Luxembourg2007,,"50,888,134,410",112581,Silent
15577,Luxembourg,2007,female,15-24 years,2,27674,7.23,Luxembourg2007,,"50,888,134,410",112581,Millenials
15578,Luxembourg,2007,male,15-24 years,2,28964,6.91,Luxembourg2007,,"50,888,134,410",112581,Millenials
15579,Luxembourg,2007,female,25-34 years,2,33942,5.89,Luxembourg2007,,"50,888,134,410",112581,Generation X
15580,Luxembourg,2007,female,5-14 years,0,29088,0.0,Luxembourg2007,,"50,888,134,410",112581,Generation Z
15581,Luxembourg,2007,male,5-14 years,0,30469,0.0,Luxembourg2007,,"50,888,134,410",112581,Generation Z
15582,Luxembourg,2008,male,75+ years,5,11706,42.71,Luxembourg2008,,"55,849,686,539",121315,Silent
15583,Luxembourg,2008,male,35-54 years,20,77730,25.73,Luxembourg2008,,"55,849,686,539",121315,Boomers
15584,Luxembourg,2008,male,55-74 years,6,43218,13.88,Luxembourg2008,,"55,849,686,539",121315,Silent
15585,Luxembourg,2008,male,25-34 years,4,34724,11.52,Luxembourg2008,,"55,849,686,539",121315,Generation X
15586,Luxembourg,2008,female,55-74 years,3,44697,6.71,Luxembourg2008,,"55,849,686,539",121315,Silent
15587,Luxembourg,2008,female,75+ years,1,20350,4.91,Luxembourg2008,,"55,849,686,539",121315,Silent
15588,Luxembourg,2008,female,35-54 years,3,75463,3.98,Luxembourg2008,,"55,849,686,539",121315,Boomers
15589,Luxembourg,2008,female,25-34 years,1,34796,2.87,Luxembourg2008,,"55,849,686,539",121315,Generation X
15590,Luxembourg,2008,female,15-24 years,0,28190,0.0,Luxembourg2008,,"55,849,686,539",121315,Millenials
15591,Luxembourg,2008,female,5-14 years,0,29210,0.0,Luxembourg2008,,"55,849,686,539",121315,Generation Z
15592,Luxembourg,2008,male,15-24 years,0,29576,0.0,Luxembourg2008,,"55,849,686,539",121315,Millenials
15593,Luxembourg,2008,male,5-14 years,0,30711,0.0,Luxembourg2008,,"55,849,686,539",121315,Generation Z
15594,Luxembourg,2009,male,75+ years,3,12114,24.76,Luxembourg2009,,"51,370,543,206",109483,Silent
15595,Luxembourg,2009,male,55-74 years,10,44418,22.51,Luxembourg2009,,"51,370,543,206",109483,Silent
15596,Luxembourg,2009,male,35-54 years,16,79077,20.23,Luxembourg2009,,"51,370,543,206",109483,Boomers
15597,Luxembourg,2009,male,25-34 years,6,35713,16.8,Luxembourg2009,,"51,370,543,206",109483,Generation X
15598,Luxembourg,2009,female,35-54 years,7,76687,9.13,Luxembourg2009,,"51,370,543,206",109483,Boomers
15599,Luxembourg,2009,female,55-74 years,3,45716,6.56,Luxembourg2009,,"51,370,543,206",109483,Silent
15600,Luxembourg,2009,female,75+ years,1,20687,4.83,Luxembourg2009,,"51,370,543,206",109483,Silent
15601,Luxembourg,2009,male,15-24 years,1,30148,3.32,Luxembourg2009,,"51,370,543,206",109483,Millenials
15602,Luxembourg,2009,female,25-34 years,1,35557,2.81,Luxembourg2009,,"51,370,543,206",109483,Generation X
15603,Luxembourg,2009,female,15-24 years,0,28821,0.0,Luxembourg2009,,"51,370,543,206",109483,Millenials
15604,Luxembourg,2009,female,5-14 years,0,29292,0.0,Luxembourg2009,,"51,370,543,206",109483,Generation Z
15605,Luxembourg,2009,male,5-14 years,0,30979,0.0,Luxembourg2009,,"51,370,543,206",109483,Generation Z
15606,Luxembourg,2010,male,75+ years,7,12469,56.14,Luxembourg2010,0.8859999999999999,"53,212,476,812",111328,Silent
15607,Luxembourg,2010,male,35-54 years,24,80477,29.82,Luxembourg2010,0.8859999999999999,"53,212,476,812",111328,Generation X
15608,Luxembourg,2010,male,55-74 years,5,45726,10.93,Luxembourg2010,0.8859999999999999,"53,212,476,812",111328,Silent
15609,Luxembourg,2010,male,15-24 years,3,30768,9.75,Luxembourg2010,0.8859999999999999,"53,212,476,812",111328,Millenials
15610,Luxembourg,2010,male,25-34 years,3,36519,8.21,Luxembourg2010,0.8859999999999999,"53,212,476,812",111328,Generation X
15611,Luxembourg,2010,female,35-54 years,5,77946,6.41,Luxembourg2010,0.8859999999999999,"53,212,476,812",111328,Generation X
15612,Luxembourg,2010,female,55-74 years,3,46835,6.41,Luxembourg2010,0.8859999999999999,"53,212,476,812",111328,Silent
15613,Luxembourg,2010,female,25-34 years,2,36069,5.54,Luxembourg2010,0.8859999999999999,"53,212,476,812",111328,Generation X
15614,Luxembourg,2010,female,75+ years,1,21038,4.75,Luxembourg2010,0.8859999999999999,"53,212,476,812",111328,Silent
15615,Luxembourg,2010,male,5-14 years,1,31209,3.2,Luxembourg2010,0.8859999999999999,"53,212,476,812",111328,Generation Z
15616,Luxembourg,2010,female,15-24 years,0,29539,0.0,Luxembourg2010,0.8859999999999999,"53,212,476,812",111328,Millenials
15617,Luxembourg,2010,female,5-14 years,0,29384,0.0,Luxembourg2010,0.8859999999999999,"53,212,476,812",111328,Generation Z
15618,Luxembourg,2011,male,75+ years,4,12991,30.79,Luxembourg2011,0.888,"60,004,630,234",122729,Silent
15619,Luxembourg,2011,male,35-54 years,20,82530,24.23,Luxembourg2011,0.888,"60,004,630,234",122729,Generation X
15620,Luxembourg,2011,female,75+ years,5,21428,23.33,Luxembourg2011,0.888,"60,004,630,234",122729,Silent
15621,Luxembourg,2011,male,55-74 years,7,47058,14.88,Luxembourg2011,0.888,"60,004,630,234",122729,Boomers
15622,Luxembourg,2011,male,25-34 years,4,37499,10.67,Luxembourg2011,0.888,"60,004,630,234",122729,Millenials
15623,Luxembourg,2011,female,15-24 years,3,30482,9.84,Luxembourg2011,0.888,"60,004,630,234",122729,Millenials
15624,Luxembourg,2011,female,35-54 years,6,79200,7.58,Luxembourg2011,0.888,"60,004,630,234",122729,Generation X
15625,Luxembourg,2011,male,15-24 years,2,31906,6.27,Luxembourg2011,0.888,"60,004,630,234",122729,Millenials
15626,Luxembourg,2011,female,55-74 years,3,48023,6.25,Luxembourg2011,0.888,"60,004,630,234",122729,Boomers
15627,Luxembourg,2011,female,25-34 years,1,37231,2.69,Luxembourg2011,0.888,"60,004,630,234",122729,Millenials
15628,Luxembourg,2011,female,5-14 years,0,29358,0.0,Luxembourg2011,0.888,"60,004,630,234",122729,Generation Z
15629,Luxembourg,2011,male,5-14 years,0,31212,0.0,Luxembourg2011,0.888,"60,004,630,234",122729,Generation Z
15630,Luxembourg,2012,male,75+ years,7,13581,51.54,Luxembourg2012,0.888,"56,677,961,787",113120,Silent
15631,Luxembourg,2012,male,55-74 years,10,48506,20.62,Luxembourg2012,0.888,"56,677,961,787",113120,Boomers
15632,Luxembourg,2012,male,35-54 years,13,84570,15.37,Luxembourg2012,0.888,"56,677,961,787",113120,Generation X
15633,Luxembourg,2012,male,15-24 years,5,33062,15.12,Luxembourg2012,0.888,"56,677,961,787",113120,Millenials
15634,Luxembourg,2012,male,25-34 years,4,38866,10.29,Luxembourg2012,0.888,"56,677,961,787",113120,Millenials
15635,Luxembourg,2012,female,75+ years,2,21770,9.19,Luxembourg2012,0.888,"56,677,961,787",113120,Silent
15636,Luxembourg,2012,female,35-54 years,5,80598,6.2,Luxembourg2012,0.888,"56,677,961,787",113120,Generation X
15637,Luxembourg,2012,female,55-74 years,3,49311,6.08,Luxembourg2012,0.888,"56,677,961,787",113120,Boomers
15638,Luxembourg,2012,female,15-24 years,1,31459,3.18,Luxembourg2012,0.888,"56,677,961,787",113120,Millenials
15639,Luxembourg,2012,female,25-34 years,1,38629,2.59,Luxembourg2012,0.888,"56,677,961,787",113120,Millenials
15640,Luxembourg,2012,female,5-14 years,0,29466,0.0,Luxembourg2012,0.888,"56,677,961,787",113120,Generation Z
15641,Luxembourg,2012,male,5-14 years,0,31226,0.0,Luxembourg2012,0.888,"56,677,961,787",113120,Generation Z
15642,Luxembourg,2013,male,75+ years,3,14046,21.36,Luxembourg2013,0.89,"61,739,352,212",120423,Silent
15643,Luxembourg,2013,male,55-74 years,9,50291,17.9,Luxembourg2013,0.89,"61,739,352,212",120423,Boomers
15644,Luxembourg,2013,female,55-74 years,8,50752,15.76,Luxembourg2013,0.89,"61,739,352,212",120423,Boomers
15645,Luxembourg,2013,male,35-54 years,10,86356,11.58,Luxembourg2013,0.89,"61,739,352,212",120423,Generation X
15646,Luxembourg,2013,female,75+ years,2,22111,9.05,Luxembourg2013,0.89,"61,739,352,212",120423,Silent
15647,Luxembourg,2013,male,15-24 years,2,33718,5.93,Luxembourg2013,0.89,"61,739,352,212",120423,Millenials
15648,Luxembourg,2013,female,25-34 years,2,39688,5.04,Luxembourg2013,0.89,"61,739,352,212",120423,Millenials
15649,Luxembourg,2013,female,35-54 years,4,82301,4.86,Luxembourg2013,0.89,"61,739,352,212",120423,Generation X
15650,Luxembourg,2013,female,15-24 years,0,32027,0.0,Luxembourg2013,0.89,"61,739,352,212",120423,Millenials
15651,Luxembourg,2013,female,5-14 years,0,29800,0.0,Luxembourg2013,0.89,"61,739,352,212",120423,Generation Z
15652,Luxembourg,2013,male,25-34 years,0,40174,0.0,Luxembourg2013,0.89,"61,739,352,212",120423,Millenials
15653,Luxembourg,2013,male,5-14 years,0,31425,0.0,Luxembourg2013,0.89,"61,739,352,212",120423,Generation Z
15654,Luxembourg,2014,male,55-74 years,18,52295,34.42,Luxembourg2014,0.892,"66,327,344,189",126352,Boomers
15655,Luxembourg,2014,male,75+ years,4,14546,27.5,Luxembourg2014,0.892,"66,327,344,189",126352,Silent
15656,Luxembourg,2014,male,35-54 years,20,88218,22.67,Luxembourg2014,0.892,"66,327,344,189",126352,Generation X
15657,Luxembourg,2014,male,25-34 years,7,41442,16.89,Luxembourg2014,0.892,"66,327,344,189",126352,Millenials
15658,Luxembourg,2014,female,75+ years,3,22669,13.23,Luxembourg2014,0.892,"66,327,344,189",126352,Silent
15659,Luxembourg,2014,female,55-74 years,5,52260,9.57,Luxembourg2014,0.892,"66,327,344,189",126352,Boomers
15660,Luxembourg,2014,female,15-24 years,2,32510,6.15,Luxembourg2014,0.892,"66,327,344,189",126352,Millenials
15661,Luxembourg,2014,male,15-24 years,2,34219,5.84,Luxembourg2014,0.892,"66,327,344,189",126352,Millenials
15662,Luxembourg,2014,female,25-34 years,2,40862,4.89,Luxembourg2014,0.892,"66,327,344,189",126352,Millenials
15663,Luxembourg,2014,female,35-54 years,3,84147,3.57,Luxembourg2014,0.892,"66,327,344,189",126352,Generation X
15664,Luxembourg,2014,male,5-14 years,1,31718,3.15,Luxembourg2014,0.892,"66,327,344,189",126352,Generation Z
15665,Luxembourg,2014,female,5-14 years,0,30054,0.0,Luxembourg2014,0.892,"66,327,344,189",126352,Generation Z
15666,Luxembourg,2015,male,55-74 years,16,54325,29.45,Luxembourg2015,,"57,784,495,265",107456,Boomers
15667,Luxembourg,2015,male,75+ years,4,15011,26.65,Luxembourg2015,,"57,784,495,265",107456,Silent
15668,Luxembourg,2015,male,35-54 years,17,90095,18.87,Luxembourg2015,,"57,784,495,265",107456,Generation X
15669,Luxembourg,2015,female,55-74 years,9,53878,16.7,Luxembourg2015,,"57,784,495,265",107456,Boomers
15670,Luxembourg,2015,male,15-24 years,4,34757,11.51,Luxembourg2015,,"57,784,495,265",107456,Millenials
15671,Luxembourg,2015,male,25-34 years,4,42930,9.32,Luxembourg2015,,"57,784,495,265",107456,Millenials
15672,Luxembourg,2015,female,75+ years,2,23189,8.62,Luxembourg2015,,"57,784,495,265",107456,Silent
15673,Luxembourg,2015,female,35-54 years,6,85928,6.98,Luxembourg2015,,"57,784,495,265",107456,Generation X
15674,Luxembourg,2015,female,5-14 years,1,30367,3.29,Luxembourg2015,,"57,784,495,265",107456,Generation Z
15675,Luxembourg,2015,female,15-24 years,1,33170,3.01,Luxembourg2015,,"57,784,495,265",107456,Millenials
15676,Luxembourg,2015,female,25-34 years,0,42000,0.0,Luxembourg2015,,"57,784,495,265",107456,Millenials
15677,Luxembourg,2015,male,5-14 years,0,32098,0.0,Luxembourg2015,,"57,784,495,265",107456,Generation Z
15762,Maldives,2007,male,25-34 years,2,33612,5.95,Maldives2007,,"1,868,383,461",6115,Generation X
15763,Maldives,2007,female,25-34 years,1,26539,3.77,Maldives2007,,"1,868,383,461",6115,Generation X
15764,Maldives,2007,female,15-24 years,1,39138,2.56,Maldives2007,,"1,868,383,461",6115,Millenials
15765,Maldives,2007,male,15-24 years,1,48015,2.08,Maldives2007,,"1,868,383,461",6115,Millenials
15766,Maldives,2007,female,35-54 years,0,30921,0.0,Maldives2007,,"1,868,383,461",6115,Boomers
15767,Maldives,2007,female,5-14 years,0,31970,0.0,Maldives2007,,"1,868,383,461",6115,Generation Z
15768,Maldives,2007,female,55-74 years,0,10963,0.0,Maldives2007,,"1,868,383,461",6115,Silent
15769,Maldives,2007,female,75+ years,0,1654,0.0,Maldives2007,,"1,868,383,461",6115,Silent
15770,Maldives,2007,male,35-54 years,0,34278,0.0,Maldives2007,,"1,868,383,461",6115,Boomers
15771,Maldives,2007,male,5-14 years,0,33952,0.0,Maldives2007,,"1,868,383,461",6115,Generation Z
15772,Maldives,2007,male,55-74 years,0,12063,0.0,Maldives2007,,"1,868,383,461",6115,Silent
15773,Maldives,2007,male,75+ years,0,2431,0.0,Maldives2007,,"1,868,383,461",6115,Silent
15774,Maldives,2008,female,15-24 years,0,39416,0.0,Maldives2008,,"2,271,646,188",7236,Millenials
15775,Maldives,2008,female,25-34 years,0,28020,0.0,Maldives2008,,"2,271,646,188",7236,Generation X
15776,Maldives,2008,female,35-54 years,0,32315,0.0,Maldives2008,,"2,271,646,188",7236,Boomers
15777,Maldives,2008,female,5-14 years,0,30881,0.0,Maldives2008,,"2,271,646,188",7236,Generation Z
15778,Maldives,2008,female,55-74 years,0,11260,0.0,Maldives2008,,"2,271,646,188",7236,Silent
15779,Maldives,2008,female,75+ years,0,1805,0.0,Maldives2008,,"2,271,646,188",7236,Silent
15780,Maldives,2008,male,15-24 years,0,49380,0.0,Maldives2008,,"2,271,646,188",7236,Millenials
15781,Maldives,2008,male,25-34 years,0,36778,0.0,Maldives2008,,"2,271,646,188",7236,Generation X
15782,Maldives,2008,male,35-54 years,0,36569,0.0,Maldives2008,,"2,271,646,188",7236,Boomers
15783,Maldives,2008,male,5-14 years,0,32676,0.0,Maldives2008,,"2,271,646,188",7236,Generation Z
15784,Maldives,2008,male,55-74 years,0,12185,0.0,Maldives2008,,"2,271,646,188",7236,Silent
15785,Maldives,2008,male,75+ years,0,2639,0.0,Maldives2008,,"2,271,646,188",7236,Silent
15786,Maldives,2010,male,15-24 years,1,50279,1.99,Maldives2010,0.6829999999999999,"2,588,176,055",7806,Millenials
15787,Maldives,2010,female,15-24 years,0,39026,0.0,Maldives2010,0.6829999999999999,"2,588,176,055",7806,Millenials
15788,Maldives,2010,female,25-34 years,0,31331,0.0,Maldives2010,0.6829999999999999,"2,588,176,055",7806,Generation X
15789,Maldives,2010,female,35-54 years,0,35077,0.0,Maldives2010,0.6829999999999999,"2,588,176,055",7806,Generation X
15790,Maldives,2010,female,5-14 years,0,29203,0.0,Maldives2010,0.6829999999999999,"2,588,176,055",7806,Generation Z
15791,Maldives,2010,female,55-74 years,0,12087,0.0,Maldives2010,0.6829999999999999,"2,588,176,055",7806,Silent
15792,Maldives,2010,female,75+ years,0,2155,0.0,Maldives2010,0.6829999999999999,"2,588,176,055",7806,Silent
15793,Maldives,2010,male,25-34 years,0,44119,0.0,Maldives2010,0.6829999999999999,"2,588,176,055",7806,Generation X
15794,Maldives,2010,male,35-54 years,0,41732,0.0,Maldives2010,0.6829999999999999,"2,588,176,055",7806,Generation X
15795,Maldives,2010,male,5-14 years,0,30688,0.0,Maldives2010,0.6829999999999999,"2,588,176,055",7806,Generation Z
15796,Maldives,2010,male,55-74 years,0,12814,0.0,Maldives2010,0.6829999999999999,"2,588,176,055",7806,Silent
